"52846;OTHERS;OTHERS;OTHR"
"52847;WITH TO SCREEN / WINDOW / DOOR;FAILURE OR IMPROPER SYSTEM OPERATION / COMPONENT | WITH TO SCREEN / WINDOW / DOOR;SCF-NP"
"52848;LEAK OTHER FLUIDS;OTHER | LEAK OTHER FLUIDS;OTHR"
"52849;CAUSED BY WEATHER PHENOMENON IN FLIGHT;OTHER | CAUSED BY WEATHER PHENOMENON IN FLIGHT;OTHR"
"52850;FAILURE OF ENGINE IN FLIGHT;FAILURE OR IMPROPER ENGINE OPERATION | FAILURE OF ENGINE IN FLIGHT;SCF-PP"
"52851;FAILURE OF ENGINE IN FLIGHT;FAILURE OR IMPROPER ENGINE OPERATION | FAILURE OF ENGINE IN FLIGHT;SCF-PP"
"52852;BURST TIRE;FAILURE OR IMPROPER SYSTEM OPERATION / COMPONENT | BURST TIRE;SCF-NP"
"52853;OTHERS;OTHERS;OTHR"
"52854;COLLISION WITH BIRD;COLLISION WITH BIRD;BIRD"
"52855;BURST TIRE;FAILURE OR IMPROPER SYSTEM OPERATION / COMPONENT | BURST TIRE;SCF-NP"
"52856;BURST TIRE;FAILURE OR IMPROPER SYSTEM OPERATION / COMPONENT | BURST TIRE;SCF-NP"
"52857;COLLISION WITH BIRD;COLLISION WITH BIRD;BIRD"
"52858;LEAK OTHER FLUIDS;OTHER | LEAK OTHER FLUIDS;OTHR"
"52871;BURST TIRE;FAILURE OR IMPROPER SYSTEM OPERATION / COMPONENT | BURST TIRE;SCF-NP"
"52872;LOSS OF CONTROL IN SOIL;LOSS OF CONTROL IN SOIL;LOC-G"
"52873;INDETERMINATE;INDETERMINATE;UNK"
"52874;FLIGHT CONTROL IN LOSS;FLIGHT CONTROL IN LOSS;LOC-I"
"52875;FAILURE OF ENGINE IN FLIGHT;FAILURE OR IMPROPER ENGINE OPERATION | FAILURE OF ENGINE IN FLIGHT;SCF-PP"
"52876;INDETERMINATE;INDETERMINATE;UNK"
"52933;FAILURE OF ENGINE IN FLIGHT;FAILURE OR IMPROPER ENGINE OPERATION | FAILURE OF ENGINE IN FLIGHT;SCF-PP"
"52934;FLIGHT CONTROL IN LOSS;FLIGHT CONTROL IN LOSS;LOC-I"
"52935;LOSS OF CONTROL IN SOIL;LOSS OF CONTROL IN SOIL;LOC-G"
"52936;CAUSED BY WEATHER PHENOMENON IN FLIGHT;OTHER | CAUSED BY WEATHER PHENOMENON IN FLIGHT;OTHR"
"52937;LACK OF FUEL;FUEL | LACK OF FUEL;FUEL"
"52938;LOSS OF CONTROL IN SOIL;LOSS OF CONTROL IN SOIL;LOC-G"
"52939;FLIGHT CONTROL IN LOSS;FLIGHT CONTROL IN LOSS;LOC-I"
"52940;COLLISION WITH OBSTACLE FOR TAKEOFF AND LANDING;COLLISION WITH OBSTACLE FOR TAKEOFF AND LANDING;CTOL"
"52941;OTHERS;OTHERS;OTHR"
"52942;LANDING FLICKERLESS;CONTACT FREAK WITH TRACK | LANDING FLICKERLESS;ARC"
"52944;COMPONENT OF LOSS IN SOIL;FAILURE OR IMPROPER SYSTEM OPERATION / COMPONENT | COMPONENT OF LOSS IN SOIL;SCF-NP"
"52945;FAILURE OF ENGINE IN FLIGHT;FAILURE OR IMPROPER ENGINE OPERATION | FAILURE OF ENGINE IN FLIGHT;SCF-PP"
"52946;COLLISION WITH OBSTACLE FOR TAKEOFF AND LANDING;COLLISION WITH OBSTACLE FOR TAKEOFF AND LANDING;CTOL"
"52947;LACK OF FUEL;FUEL | LACK OF FUEL;FUEL"
"52948;LOSS OF CONTROL IN SOIL;LOSS OF CONTROL IN SOIL;LOC-G"
"52950;BURST TIRE;FAILURE OR IMPROPER SYSTEM OPERATION / COMPONENT | BURST TIRE;SCF-NP"
"52951;BURST TIRE;FAILURE OR IMPROPER SYSTEM OPERATION / COMPONENT | BURST TIRE;SCF-NP"
"52952;FUEL LEAK;FAILURE OR IMPROPER SYSTEM OPERATION / COMPONENT | FUEL LEAK;SCF-NP"
"52953;LEAK OTHER FLUIDS;OTHER | LEAK OTHER FLUIDS;OTHR"
"52954;FAILURE OF ENGINE IN FLIGHT;FAILURE OR IMPROPER ENGINE OPERATION | FAILURE OF ENGINE IN FLIGHT;SCF-PP"
"52955;OTHERS;OTHERS;OTHR"
"52956;OTHERS;OTHERS;OTHR"
"52958;COLLISION WITH OBSTACLE FOR TAKEOFF AND LANDING;COLLISION WITH OBSTACLE FOR TAKEOFF AND LANDING;CTOL"
"52959;BURST TIRE;FAILURE OR IMPROPER SYSTEM OPERATION / COMPONENT | BURST TIRE;SCF-NP"
"52967;LOSS OF CONTROL IN SOIL;LOSS OF CONTROL IN SOIL;LOC-G"
"52968;FAILURE OF ENGINE IN FLIGHT;FAILURE OR IMPROPER ENGINE OPERATION | FAILURE OF ENGINE IN FLIGHT;SCF-PP"
"52970;FLIGHT CONTROL IN LOSS;FLIGHT CONTROL IN LOSS;LOC-I"
"52971;LOSS OF CONTROL IN SOIL;LOSS OF CONTROL IN SOIL;LOC-G"
"52972;OPERATION AT LOW ALTITUDE;OPERATION AT LOW ALTITUDE;LALT"
"52973;FLIGHT CONTROL IN LOSS;FLIGHT CONTROL IN LOSS;LOC-I"
"52974;FLIGHT CONTROL IN LOSS;FLIGHT CONTROL IN LOSS;LOC-I"
"52975;FLIGHT CONTROL IN LOSS;FLIGHT CONTROL IN LOSS;LOC-I"
"52976;FAILURE OF ENGINE IN FLIGHT;FAILURE OR IMPROPER ENGINE OPERATION | FAILURE OF ENGINE IN FLIGHT;SCF-PP"
"52977;LOSS OF CONTROL IN SOIL;LOSS OF CONTROL IN SOIL;LOC-G"
"52978;COLLISION WITH OBSTACLE FOR TAKEOFF AND LANDING;COLLISION WITH OBSTACLE FOR TAKEOFF AND LANDING;CTOL"
"52979;FAILURE OF ENGINE IN FLIGHT;FAILURE OR IMPROPER ENGINE OPERATION | FAILURE OF ENGINE IN FLIGHT;SCF-PP"
"52980;COLLISION WITH OBSTACLE FOR TAKEOFF AND LANDING;COLLISION WITH OBSTACLE FOR TAKEOFF AND LANDING;CTOL"
"52981;FAILURE OF ENGINE IN FLIGHT;FAILURE OR IMPROPER ENGINE OPERATION | FAILURE OF ENGINE IN FLIGHT;SCF-PP"
"52982;COLLISION WITH OBSTACLE FOR TAKEOFF AND LANDING;COLLISION WITH OBSTACLE FOR TAKEOFF AND LANDING;CTOL"
"52983;FLIGHT CONTROL IN LOSS;FLIGHT CONTROL IN LOSS;LOC-I"
"52984;FLIGHT CONTROL IN LOSS;FLIGHT CONTROL IN LOSS;LOC-I"
"52987;FLIGHT CONTROL IN LOSS;FLIGHT CONTROL IN LOSS;LOC-I"
"52988;BRUSH LANDING;CONTACT FREAK WITH TRACK | LANDING BRUSCO;ARC"
"52989;LACK OF FUEL;FUEL | LACK OF FUEL;FUEL"
"52990;WITH LANDING TRAIN;FAILURE OR IMPROPER SYSTEM OPERATION / COMPONENT | WITH LANDING TRAIN;SCF-NP"
"52991;WITH LANDING TRAIN;FAILURE OR IMPROPER SYSTEM OPERATION / COMPONENT | WITH LANDING TRAIN;SCF-NP"
"52992;COLLISION WITH AIRCRAFT ON GROUND;COLLISION IN SOIL | COLLISION WITH AIRCRAFT ON GROUND;GCOL"
"52993;FIRE IN SOIL;FIRE / SMOKE (SEM IMPACT) | FIRE IN SOIL;F-NI"
"52994;WITH LANDING TRAIN;FAILURE OR IMPROPER SYSTEM OPERATION / COMPONENT | WITH LANDING TRAIN;SCF-NP"
"52995;FAILURE OF ENGINE IN FLIGHT;FAILURE OR IMPROPER ENGINE OPERATION | FAILURE OF ENGINE IN FLIGHT;SCF-PP"
"52996;FAILURE OF ENGINE IN FLIGHT;FAILURE OR IMPROPER ENGINE OPERATION | FAILURE OF ENGINE IN FLIGHT;SCF-PP"
"52997;FAILURE OF ENGINE IN FLIGHT;FAILURE OR IMPROPER ENGINE OPERATION | FAILURE OF ENGINE IN FLIGHT;SCF-PP"
"52998;BURST TIRE;FAILURE OR IMPROPER SYSTEM OPERATION / COMPONENT | BURST TIRE;SCF-NP"
"52999;BURST TIRE;FAILURE OR IMPROPER SYSTEM OPERATION / COMPONENT | BURST TIRE;SCF-NP"
"53000;FAILURE OR IMPROPER SYSTEM OPERATION / COMPONENT;FAILURE OR IMPROPER SYSTEM OPERATION / COMPONENT;SCF-NP"
"53001;CAUSED BY WEATHER PHENOMENON IN SOIL;OTHER | CAUSED BY WEATHER PHENOMENON IN SOIL;OTHR"
"53002;FAILURE OR IMPROPER SYSTEM OPERATION / COMPONENT;FAILURE OR IMPROPER SYSTEM OPERATION / COMPONENT;SCF-NP"
"53003;WITH TO SCREEN / WINDOW / DOOR;FAILURE OR IMPROPER SYSTEM OPERATION / COMPONENT | WITH TO SCREEN / WINDOW / DOOR;SCF-NP"
"53004;WITH LANDING TRAIN;FAILURE OR IMPROPER SYSTEM OPERATION / COMPONENT | WITH LANDING TRAIN;SCF-NP"
"53005;BURST TIRE;FAILURE OR IMPROPER SYSTEM OPERATION / COMPONENT | BURST TIRE;SCF-NP"
"53006;BURST TIRE;FAILURE OR IMPROPER SYSTEM OPERATION / COMPONENT | BURST TIRE;SCF-NP"
"53007;LOSS OF CONTROL IN SOIL;LOSS OF CONTROL IN SOIL;LOC-G"
"53008;BURST TIRE;FAILURE OR IMPROPER SYSTEM OPERATION / COMPONENT | BURST TIRE;SCF-NP"
"53009;VEHICLE COLLISION AIRCRAFT;OTHER | VEHICLE COLLISION AIRCRAFT;OTHR"
"53010;F.O.D.;OTHER | F.O.D.;OTHR"
"53012;BURST TIRE;FAILURE OR IMPROPER SYSTEM OPERATION / COMPONENT | BURST TIRE;SCF-NP"
"53061;BURST TIRE;FAILURE OR IMPROPER SYSTEM OPERATION / COMPONENT | BURST TIRE;SCF-NP"
"53062;BURST TIRE;FAILURE OR IMPROPER SYSTEM OPERATION / COMPONENT | BURST TIRE;SCF-NP"
"53063;LEAK OTHER FLUIDS;OTHER | LEAK OTHER FLUIDS;OTHR"
"53064;FAILURE OR IMPROPER SYSTEM OPERATION / COMPONENT;FAILURE OR IMPROPER SYSTEM OPERATION / COMPONENT;SCF-NP"
"53065;COLLISION WITH BIRD;COLLISION WITH BIRD;BIRD"
"53066;FAILURE OF ENGINE IN FLIGHT;FAILURE OR IMPROPER ENGINE OPERATION | FAILURE OF ENGINE IN FLIGHT;SCF-PP"
"53067;FAILURE OF ENGINE IN FLIGHT;FAILURE OR IMPROPER ENGINE OPERATION | FAILURE OF ENGINE IN FLIGHT;SCF-PP"
"53068;FAILURE OR IMPROPER SYSTEM OPERATION / COMPONENT;FAILURE OR IMPROPER SYSTEM OPERATION / COMPONENT;SCF-NP"
"53069;FAILURE OR IMPROPER SYSTEM OPERATION / COMPONENT;FAILURE OR IMPROPER SYSTEM OPERATION / COMPONENT;SCF-NP"
"53070;FAILURE OR IMPROPER SYSTEM OPERATION / COMPONENT;FAILURE OR IMPROPER SYSTEM OPERATION / COMPONENT;SCF-NP"
"53071;FAILURE OR IMPROPER SYSTEM OPERATION / COMPONENT;FAILURE OR IMPROPER SYSTEM OPERATION / COMPONENT;SCF-NP"
"53072;COLLISION WITH BIRD;COLLISION WITH BIRD;BIRD"
"53073;WITH LANDING TRAIN;FAILURE OR IMPROPER SYSTEM OPERATION / COMPONENT | WITH LANDING TRAIN;SCF-NP"
"53074;BURST TIRE;FAILURE OR IMPROPER SYSTEM OPERATION / COMPONENT | BURST TIRE;SCF-NP"
"53075;FAILURE OR IMPROPER SYSTEM OPERATION / COMPONENT;FAILURE OR IMPROPER SYSTEM OPERATION / COMPONENT;SCF-NP"
"53076;COLLISION WITH OBSTACLES IN SOIL;COLLISION IN SOIL | COLLISION WITH OBSTACLES IN SOIL;GCOL"
"53077;COLLISION WITH BIRD;COLLISION WITH BIRD;BIRD"
"53078;WITH LANDING TRAIN;FAILURE OR IMPROPER SYSTEM OPERATION / COMPONENT | WITH LANDING TRAIN;SCF-NP"
"53079;COLLISION WITH BIRD;COLLISION WITH BIRD;BIRD"
"53080;COLLISION WITH OBSTACLES IN SOIL;COLLISION IN SOIL | COLLISION WITH OBSTACLES IN SOIL;GCOL"
"53081;BURST TIRE;FAILURE OR IMPROPER SYSTEM OPERATION / COMPONENT | BURST TIRE;SCF-NP"
"53082;COLLISION WITH BIRD;COLLISION WITH BIRD;BIRD"
"53103;LOSS OF CONTROL IN SOIL;LOSS OF CONTROL IN SOIL;LOC-G"
"53104;COLLISION WITH OBSTACLES IN SOIL;COLLISION IN SOIL | COLLISION WITH OBSTACLES IN SOIL;GCOL"
"53105;CAUSED BY WEATHER PHENOMENON IN FLIGHT;OTHER | CAUSED BY WEATHER PHENOMENON IN FLIGHT;OTHR"
"53106;FAILURE OF ENGINE IN FLIGHT;FAILURE OR IMPROPER ENGINE OPERATION | FAILURE OF ENGINE IN FLIGHT;SCF-PP"
"53107;WITH TO SCREEN / WINDOW / DOOR;FAILURE OR IMPROPER SYSTEM OPERATION / COMPONENT | WITH TO SCREEN / WINDOW / DOOR;SCF-NP"
"53108;LOSS OF CONTROL IN SOIL;LOSS OF CONTROL IN SOIL;LOC-G"
"53109;WITH LANDING TRAIN;FAILURE OR IMPROPER SYSTEM OPERATION / COMPONENT | WITH LANDING TRAIN;SCF-NP"
"53110;FAILURE OF MOTOR GROUND;FAILURE OR IMPROPER ENGINE OPERATION | FAILURE OF MOTOR GROUND;SCF-PP"
"53111;FLIGHT CONTROL IN LOSS;FLIGHT CONTROL IN LOSS;LOC-I"
"53112;OTHERS;OTHERS;OTHR"
"53113;AIR TRAFFIC;SEPARATION OF LOSS / COLLISION IN FLIGHT | AIR TRAFFIC;MAC"
"53114;LOSS OF CONTROL IN SOIL;LOSS OF CONTROL IN SOIL;LOC-G"
"53115;FLIGHT CONTROL IN LOSS;FLIGHT CONTROL IN LOSS;LOC-I"
"53116;FLIGHT CONTROL IN LOSS;FLIGHT CONTROL IN LOSS;LOC-I"
"53117;FAILURE OF ENGINE IN FLIGHT;FAILURE OR IMPROPER ENGINE OPERATION | FAILURE OF ENGINE IN FLIGHT;SCF-PP"
"53118;LOSS OF CONTROL IN SOIL;LOSS OF CONTROL IN SOIL;LOC-G"
"53119;INDETERMINATE;INDETERMINATE;UNK"
"53120;LOSS OF CONTROL IN SOIL;LOSS OF CONTROL IN SOIL;LOC-G"
"53121;FAILURE OR IMPROPER SYSTEM OPERATION / COMPONENT;FAILURE OR IMPROPER SYSTEM OPERATION / COMPONENT;SCF-NP"
"53122;BURST TIRE;FAILURE OR IMPROPER SYSTEM OPERATION / COMPONENT | BURST TIRE;SCF-NP"
"53123;CAUSED BY WEATHER PHENOMENON IN FLIGHT;OTHER | CAUSED BY WEATHER PHENOMENON IN FLIGHT;OTHR"
"53124;SMOKE IN THE CABIN;FIRE / SMOKE (SEM IMPACT) | SMOKE IN THE CABIN;F-NI"
"53125;OTHERS;OTHERS;OTHR"
"53126;FIRE IN SOIL;FIRE / SMOKE (SEM IMPACT) | FIRE IN SOIL;F-NI"
"53127;COLLISION WITH BIRD;COLLISION WITH BIRD;BIRD"
"53128;CAUSED BY WEATHER PHENOMENON IN FLIGHT;OTHER | CAUSED BY WEATHER PHENOMENON IN FLIGHT;OTHR"
"53129;FAILURE OR IMPROPER SYSTEM OPERATION / COMPONENT;FAILURE OR IMPROPER SYSTEM OPERATION / COMPONENT;SCF-NP"
"53130;RELIEF NOT INTENTIONAL / EXPLOSIVE;FAILURE OR IMPROPER SYSTEM OPERATION / COMPONENT | RELIEF NOT INTENTIONAL / EXPLOSIVE;SCF-NP"
"53131;WITH LANDING TRAIN;FAILURE OR IMPROPER SYSTEM OPERATION / COMPONENT | WITH LANDING TRAIN;SCF-NP"
"53132;CAUSED BY WEATHER PHENOMENON IN FLIGHT;OTHER | CAUSED BY WEATHER PHENOMENON IN FLIGHT;OTHR"
"53133;FAILURE OR IMPROPER SYSTEM OPERATION / COMPONENT;FAILURE OR IMPROPER SYSTEM OPERATION / COMPONENT;SCF-NP"
"53148;LOSS OF CONTROL IN SOIL;LOSS OF CONTROL IN SOIL;LOC-G"
"53149;COLLISION WITH OBSTACLE FOR TAKEOFF AND LANDING;COLLISION WITH OBSTACLE FOR TAKEOFF AND LANDING;CTOL"
"53150;FLIGHT CONTROL IN LOSS;FLIGHT CONTROL IN LOSS;LOC-I"
"53151;LOSS OF CONTROL IN SOIL;LOSS OF CONTROL IN SOIL;LOC-G"
"53152;LOSS ON FLYING COMPONENT;FAILURE OR IMPROPER SYSTEM OPERATION / COMPONENT | LOSS ON FLYING COMPONENT;SCF-NP"
"53153;COLLISION WITH BIRD;COLLISION WITH BIRD;BIRD"
"53154;BURST TIRE;FAILURE OR IMPROPER SYSTEM OPERATION / COMPONENT | BURST TIRE;SCF-NP"
"53164;LOSS OF CONTROL IN SOIL;LOSS OF CONTROL IN SOIL;LOC-G"
"53165;COLLISION WITH OBSTACLE FOR TAKEOFF AND LANDING;COLLISION WITH OBSTACLE FOR TAKEOFF AND LANDING;CTOL"
"53166;OTHERS;OTHERS;OTHR"
"53167;BURST TIRE;FAILURE OR IMPROPER SYSTEM OPERATION / COMPONENT | BURST TIRE;SCF-NP"
"53168;WITH LANDING TRAIN;FAILURE OR IMPROPER SYSTEM OPERATION / COMPONENT | WITH LANDING TRAIN;SCF-NP"
"53169;OTHERS;OTHERS;OTHR"
"53170;CAUSED BY WEATHER PHENOMENON IN FLIGHT;OTHER | CAUSED BY WEATHER PHENOMENON IN FLIGHT;OTHR"
"53175;WITH TO SCREEN / WINDOW / DOOR;FAILURE OR IMPROPER SYSTEM OPERATION / COMPONENT | WITH TO SCREEN / WINDOW / DOOR;SCF-NP"
"53176;LOSS ON FLYING COMPONENT;FAILURE OR IMPROPER SYSTEM OPERATION / COMPONENT | LOSS ON FLYING COMPONENT;SCF-NP"
"53177;FAILURE OF ENGINE IN FLIGHT;FAILURE OR IMPROPER ENGINE OPERATION | FAILURE OF ENGINE IN FLIGHT;SCF-PP"
"53178;FLIGHT CONTROL IN LOSS;FLIGHT CONTROL IN LOSS;LOC-I"
"53179;FAILURE OF ENGINE IN FLIGHT;FAILURE OR IMPROPER ENGINE OPERATION | FAILURE OF ENGINE IN FLIGHT;SCF-PP"
"53180;FAILURE OF ENGINE IN FLIGHT;FAILURE OR IMPROPER ENGINE OPERATION | FAILURE OF ENGINE IN FLIGHT;SCF-PP"
"53181;COLLISION WITH OBSTACLE FOR TAKEOFF AND LANDING;COLLISION WITH OBSTACLE FOR TAKEOFF AND LANDING;CTOL"
"53182;OPERATION AT LOW ALTITUDE;OPERATION AT LOW ALTITUDE;LALT"
"53183;LANDING IN PLACE NOT PROVIDED;OTHER | LANDING IN PLACE NOT PROVIDED;OTHR"
"53184;FAILURE OF ENGINE IN FLIGHT;FAILURE OR IMPROPER ENGINE OPERATION | FAILURE OF ENGINE IN FLIGHT;SCF-PP"
"53185;OTHERS;OTHERS;OTHR"
"53186;WITH TO SCREEN / WINDOW / DOOR;FAILURE OR IMPROPER SYSTEM OPERATION / COMPONENT | WITH TO SCREEN / WINDOW / DOOR;SCF-NP"
"53187;WITH LANDING TRAIN;FAILURE OR IMPROPER SYSTEM OPERATION / COMPONENT | WITH LANDING TRAIN;SCF-NP"
"53188;BURST TIRE;FAILURE OR IMPROPER SYSTEM OPERATION / COMPONENT | BURST TIRE;SCF-NP"
"53189;OTHERS;OTHERS;OTHR"
"53190;CAUSED BY WEATHER PHENOMENON IN FLIGHT;OTHER | CAUSED BY WEATHER PHENOMENON IN FLIGHT;OTHR"
"53191;FAILURE OF ENGINE IN FLIGHT;FAILURE OR IMPROPER ENGINE OPERATION | FAILURE OF ENGINE IN FLIGHT;SCF-PP"
"53192;FLIGHT CONTROL IN LOSS;FLIGHT CONTROL IN LOSS;LOC-I"
"53193;FLIGHT CONTROL IN LOSS;FLIGHT CONTROL IN LOSS;LOC-I"
"53194;LANDING IN PLACE NOT PROVIDED;OTHER | LANDING IN PLACE NOT PROVIDED;OTHR"
"53195;WITH FLIGHT CONTROLS;FAILURE OR IMPROPER SYSTEM OPERATION / COMPONENT | WITH FLIGHT CONTROLS;SCF-NP"
"53196;WITH LANDING TRAIN;FAILURE OR IMPROPER SYSTEM OPERATION / COMPONENT | WITH LANDING TRAIN;SCF-NP"
"53197;FAILURE OF ENGINE IN FLIGHT;FAILURE OR IMPROPER ENGINE OPERATION | FAILURE OF ENGINE IN FLIGHT;SCF-PP"
"53198;LOSS OF CONTROL IN SOIL;LOSS OF CONTROL IN SOIL;LOC-G"
"53199;FLIGHT CONTROL IN LOSS;FLIGHT CONTROL IN LOSS;LOC-I"
"53200;LOSS OF CONTROL IN SOIL;LOSS OF CONTROL IN SOIL;LOC-G"
"53201;WITH LANDING TRAIN;FAILURE OR IMPROPER SYSTEM OPERATION / COMPONENT | WITH LANDING TRAIN;SCF-NP"
"53202;OTHERS;OTHERS;OTHR"
"53203;LANDING BEFORE COURSE;FALLING SHORT LANDING / BEYOND THE TRACK | LANDING BEFORE COURSE;USOS"
"53204;VEHICLE COLLISION AIRCRAFT;OTHER | VEHICLE COLLISION AIRCRAFT;OTHR"
"53205;OTHERS;OTHERS;OTHR"
"53206;OTHERS;OTHERS;OTHR"
"53207;LEAK OTHER FLUIDS;OTHER | LEAK OTHER FLUIDS;OTHR"
"53208;BURST TIRE;FAILURE OR IMPROPER SYSTEM OPERATION / COMPONENT | BURST TIRE;SCF-NP"
"53209;FAILURE OF ENGINE IN FLIGHT;FAILURE OR IMPROPER ENGINE OPERATION | FAILURE OF ENGINE IN FLIGHT;SCF-PP"
"53210;LANDING IN PLACE NOT PROVIDED;OTHER | LANDING IN PLACE NOT PROVIDED;OTHR"
"53211;F.O.D.;OTHER | F.O.D.;OTHR"
"53212;BURST TIRE;FAILURE OR IMPROPER SYSTEM OPERATION / COMPONENT | BURST TIRE;SCF-NP"
"53213;BURST TIRE;FAILURE OR IMPROPER SYSTEM OPERATION / COMPONENT | BURST TIRE;SCF-NP"
"53222;FAILURE OF ENGINE IN FLIGHT;FAILURE OR IMPROPER ENGINE OPERATION | FAILURE OF ENGINE IN FLIGHT;SCF-PP"
"53223;LOSS OF CONTROL IN SOIL;LOSS OF CONTROL IN SOIL;LOC-G"
"53224;FAILURE OF ENGINE IN FLIGHT;FAILURE OR IMPROPER ENGINE OPERATION | FAILURE OF ENGINE IN FLIGHT;SCF-PP"
"53225;LOSS OF CONTROL IN SOIL;LOSS OF CONTROL IN SOIL;LOC-G"
"53226;BURST TIRE;FAILURE OR IMPROPER SYSTEM OPERATION / COMPONENT | BURST TIRE;SCF-NP"
"53227;BURST TIRE;FAILURE OR IMPROPER SYSTEM OPERATION / COMPONENT | BURST TIRE;SCF-NP"
"53228;BURST TIRE;FAILURE OR IMPROPER SYSTEM OPERATION / COMPONENT | BURST TIRE;SCF-NP"
"53229;FAILURE OR IMPROPER SYSTEM OPERATION / COMPONENT;FAILURE OR IMPROPER SYSTEM OPERATION / COMPONENT;SCF-NP"
"53230;FAILURE OR IMPROPER SYSTEM OPERATION / COMPONENT;FAILURE OR IMPROPER SYSTEM OPERATION / COMPONENT;SCF-NP"
"53231;FLIGHT CONTROL IN LOSS;FLIGHT CONTROL IN LOSS;LOC-I"
"53232;FAILURE OF ENGINE IN FLIGHT;FAILURE OR IMPROPER ENGINE OPERATION | FAILURE OF ENGINE IN FLIGHT;SCF-PP"
"53233;LOSS OF CONTROL IN SOIL;LOSS OF CONTROL IN SOIL;LOC-G"
"53234;FAILURE OF ENGINE IN FLIGHT;FAILURE OR IMPROPER ENGINE OPERATION | FAILURE OF ENGINE IN FLIGHT;SCF-PP"
"53235;FLIGHT CONTROL IN LOSS;FLIGHT CONTROL IN LOSS;LOC-I"
"53236;FAILURE OF ENGINE IN FLIGHT;FAILURE OR IMPROPER ENGINE OPERATION | FAILURE OF ENGINE IN FLIGHT;SCF-PP"
"53237;FLIGHT CONTROL IN LOSS;FLIGHT CONTROL IN LOSS;LOC-I"
"53238;COLLISION WITH OBSTACLE FOR TAKEOFF AND LANDING;COLLISION WITH OBSTACLE FOR TAKEOFF AND LANDING;CTOL"
"53239;FAILURE OR IMPROPER SYSTEM OPERATION / COMPONENT;FAILURE OR IMPROPER SYSTEM OPERATION / COMPONENT;SCF-NP"
"53240;BURST TIRE;FAILURE OR IMPROPER SYSTEM OPERATION / COMPONENT | BURST TIRE;SCF-NP"
"53241;BURST TIRE;FAILURE OR IMPROPER SYSTEM OPERATION / COMPONENT | BURST TIRE;SCF-NP"
"53247;FAILURE OF ENGINE IN FLIGHT;FAILURE OR IMPROPER ENGINE OPERATION | FAILURE OF ENGINE IN FLIGHT;SCF-PP"
"53248;COLLISION WITH BIRD;COLLISION WITH BIRD;BIRD"
"53254;COLLISION WITH OBSTACLE FOR TAKEOFF AND LANDING;COLLISION WITH OBSTACLE FOR TAKEOFF AND LANDING;CTOL"
"53255;INDETERMINATE;INDETERMINATE;UNK"
"53256;COLLISION WITH OBSTACLE FOR TAKEOFF AND LANDING;COLLISION WITH OBSTACLE FOR TAKEOFF AND LANDING;CTOL"
"53257;LOSS OF CONTROL IN SOIL;LOSS OF CONTROL IN SOIL;LOC-G"
"53258;FAILURE OF ENGINE IN FLIGHT;FAILURE OR IMPROPER ENGINE OPERATION | FAILURE OF ENGINE IN FLIGHT;SCF-PP"
"53259;COLLISION WITH OBSTACLE FOR TAKEOFF AND LANDING;COLLISION WITH OBSTACLE FOR TAKEOFF AND LANDING;CTOL"
"53260;FAILURE OF ENGINE IN FLIGHT;FAILURE OR IMPROPER ENGINE OPERATION | FAILURE OF ENGINE IN FLIGHT;SCF-PP"
"53261;CAUSED BY WEATHER PHENOMENON IN SOIL;OTHER | CAUSED BY WEATHER PHENOMENON IN SOIL;OTHR"
"53262;COLLISION WITH OBSTACLE FOR TAKEOFF AND LANDING;COLLISION WITH OBSTACLE FOR TAKEOFF AND LANDING;CTOL"
"53263;BRUSH LANDING;CONTACT FREAK WITH TRACK | LANDING BRUSCO;ARC"
"53264;FAILURE OF ENGINE IN FLIGHT;FAILURE OR IMPROPER ENGINE OPERATION | FAILURE OF ENGINE IN FLIGHT;SCF-PP"
"53265;LANDING LONG;TRACK TOUR | LANDING LONG;RE"
"53266;LACK OF FUEL;FUEL | LACK OF FUEL;FUEL"
"53267;OTHERS;OTHERS;OTHR"
"53268;LANDING LONG;TRACK TOUR | LANDING LONG;RE"
"53269;COLLISION WITH OBSTACLE FOR TAKEOFF AND LANDING;COLLISION WITH OBSTACLE FOR TAKEOFF AND LANDING;CTOL"
"53270;FAILURE OF ENGINE IN FLIGHT;FAILURE OR IMPROPER ENGINE OPERATION | FAILURE OF ENGINE IN FLIGHT;SCF-PP"
"53271;WITH LANDING TRAIN;FAILURE OR IMPROPER SYSTEM OPERATION / COMPONENT | WITH LANDING TRAIN;SCF-NP"
"53272;LACK OF FUEL;FUEL | LACK OF FUEL;FUEL"
"53273;FAILURE OF ENGINE IN FLIGHT;FAILURE OR IMPROPER ENGINE OPERATION | FAILURE OF ENGINE IN FLIGHT;SCF-PP"
"53274;FAILURE OF ENGINE IN FLIGHT;FAILURE OR IMPROPER ENGINE OPERATION | FAILURE OF ENGINE IN FLIGHT;SCF-PP"
"53275;OTHERS;OTHERS;OTHR"
"53276;OTHERS;OTHERS;OTHR"
"53277;LEAK OTHER FLUIDS;OTHER | LEAK OTHER FLUIDS;OTHR"
"53278;BURST TIRE;FAILURE OR IMPROPER SYSTEM OPERATION / COMPONENT | BURST TIRE;SCF-NP"
"53279;LANDING FLICKERLESS;CONTACT FREAK WITH TRACK | LANDING FLICKERLESS;ARC"
"53280;BURST TIRE;FAILURE OR IMPROPER SYSTEM OPERATION / COMPONENT | BURST TIRE;SCF-NP"
